title,price,location,link
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 87.819,"Araraquara, Jardim Residencial Paraíso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1473601074
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 101.333,"Araraquara, Parque Residencial Jardim Ipanema",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1473601116
Oportunidade Única em ARARAQUARA - SP | Tipo: Apartamento | Negociação: Venda Direta Onlin,R$ 120.882,"Araraquara, Jardim São Rafael I",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-apartamento-negociacao-venda-direta-onlin-1473601006
MARAVILHOSO SOBRADO COM ACESSIBILIDADE E ELEVADOR - EXCELENTE LOCALIZAÇÃO,R$ 2.000.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/maravilhoso-sobrado-com-acessibilidade-e-elevador-excelente-localizacao-1473595238
CASA SOBRADO COM PISCINA - JD VALE DAS ROSAS - VL HARMONIA,R$ 1.180.000,"Araraquara, Jardim Vale das Rosas",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-sobrado-com-piscina-jd-vale-das-rosas-vl-harmonia-1473595106
Apartamento no centro,R$ 530.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-no-centro-1473587771
Venda de Casas / Padrão na cidade de Araraquara,R$ 540.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1473587406
Venda de Casas / Padrão na cidade de Araraquara,R$ 320.000,"Araraquara, Jardim Roberto Selmi Dei",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1473587399
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 140.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1473587398
"CASA EM CONDOMÍNIO à venda PARQUE RESIDENCIAL DAMHA, ARARAQUARA - SP",R$ 1.530.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-a-venda-parque-residencial-damha-araraquara-sp-1473586050
Apartamento 57 m² (01 vaga) - Jardim São Jorge - Araraquara - SP,R$ 100.440,"Araraquara, Jardim São Jorge",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-57-m-01-vaga-jardim-sao-jorge-araraquara-sp-1473585915
"CASA EM CONDOMÍNIO à venda PORTAL DAS ARAUCÁRIAS, ARARAQUARA - SP | PORTAL DAS ARAUCÁRIAS",R$ 1.900.000,"Araraquara, Parque Residencial Jardim do Valle",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-a-venda-portal-das-araucarias-araraquara-sp-portal-das-araucarias-1473585942
"Apartamento com 2 dormitórios à venda, 58 m² por R$ 330.000 - Jardim Botânico - Araraquara",R$ 330.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-58-m-por-r-330-000-jardim-botanico-araraquara-1473583755
"Casa com 1 dormitório à venda, 41 m² por R$ 97.778,11 - Jardim Maria Luiza IV - Araraquara",R$ 89.576,"Araraquara, Jardim Maria Luiza IV",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-1-dormitorio-a-venda-41-m-por-r-97-778-11-jardim-maria-luiza-iv-araraquara-1473583081
"Apartamento com 2 dormitórios à venda, 44 m² por R$ 89.575,84 - Jardim Santa Clara (Vila X",R$ 220.000,"Araraquara, Jardim Santa Clara (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-44-m-por-r-89-575-84-jardim-santa-clara-vila-x-1473582889
"Apartamento com excelente localização, próximo a supermercados e comércios.",R$ 2.800.000,"Araraquara, Estrela e Kanashiro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-excelente-localizacao-proximo-a-supermercados-e-comercios-1473577633
Apartamento Padrão em Araraquara,R$ 101.333,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1473577212
Apartamento Padrão em Araraquara,R$ 1.000.000,"Araraquara, Jardim América (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1473577156
"Casa em condomínio fechado, com excelente localização.",R$ 1.300.000,"Araraquara, Condomínio Portal das Tipuanas",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-condominio-fechado-com-excelente-localizacao-1473577104
Apartamento próximo à Vaz Filho,R$ 799.000,"Araraquara, Vila Joinville (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-proximo-a-vaz-filho-1473554584
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 449.890,"Araraquara, Parque Residencial Jardim Ipanema",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1473524554
Oportunidade Única em ARARAQUARA - SP | Tipo: Casa | Negociação: Venda Direta Online | Sit,R$ 1.249.420,"Araraquara, Parque Residencial Jardim Ipanema",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/oportunidade-unica-em-araraquara-sp-tipo-casa-negociacao-venda-direta-online-sit-1473519334
"Imóvel Amplo e Versátil no Jardim Primavera: Conforto, Estrutura Completa e Potencial Come",R$ 1.419.290,"Araraquara, Jardim Primavera",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/imovel-amplo-e-versatil-no-jardim-primavera-conforto-estrutura-completa-e-potencial-come-1473510077
"Venda: Casa no Condomínio Veredas do Campo, Araraquara 3 Quartos, 1 suíte",R$ 849.240,"Araraquara, Jardim Serra Azul",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-no-condominio-veredas-do-campo-araraquara-3-quartos-1-suite-1473432570
Apartamento Alto Padrão em Araraquara 3 suites,R$ 1.599.400,"Araraquara, Vila Harmonia",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-alto-padrao-em-araraquara-3-suites-1466031474
Venda-Casa de condomínio-Araraquara-Residencial Parque Atlanta,R$ 309.130,"Araraquara, Parque Atlanta",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-casa-de-condominio-araraquara-residencial-parque-atlanta-1473419147
Vendo Casa Piemonte troco por Apartamento,R$ 1.349.680,"Araraquara, Jardim Aclimação",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/vendo-casa-piemonte-troco-por-apartamento-1429965465
Casa de condomínio em Rua José Maria Paixão - Parque Laranjeiras - Araraquara/SP,R$ 379.520,"Araraquara, Parque Laranjeiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-rua-jose-maria-paixao-parque-laranjeiras-araraquara-sp-1473373481
Casa em Rua Tenente Joaquim Nunes Cabral - Centro - Araraquara/SP,R$ 315.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-rua-tenente-joaquim-nunes-cabral-centro-araraquara-sp-1473373104
Apartamento em Rua Doutor Giuseppe Aufiero Sobrinho - Jardim Residencial Elvio Lupo - Arar,R$ 340.000,"Araraquara, Jardim Residencial Elvio Lupo",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-em-rua-doutor-giuseppe-aufiero-sobrinho-jardim-residencial-elvio-lupo-arar-1473371033
Casa de condomínio em Rua E - Quinta do Salto Residence - Araraquara/SP,R$ 185.000,"Araraquara, Quinta do Salto Residence",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-rua-e-quinta-do-salto-residence-araraquara-sp-1473370086
Casa de condomínio em Avenida Deputado Federal Mário Eugênio - Parque Residencial Damha -,R$ 1.550.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-deputado-federal-mario-eugenio-parque-residencial-damha-1473369669
Casa de condomínio em Avenida Oswaldo Gonçalves de Jesus - Condomínio Buona Vita - Araraqu,R$ 160.000,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-oswaldo-goncalves-de-jesus-condominio-buona-vita-araraqu-1473369406
Casa em Alameda Rogério Pinto Ferraz - Jardim Primavera - Araraquara/SP,R$ 310.000,"Araraquara, Jardim Primavera",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-alameda-rogerio-pinto-ferraz-jardim-primavera-araraquara-sp-1473369218
Casa de condomínio em Avenida Deputado Federal Mário Eugênio - Parque Residencial Damha -,R$ 1.825.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-deputado-federal-mario-eugenio-parque-residencial-damha-1473368857
Casa em Rua Maria Terezinha Castelo Branco Cruz - Parque Igaçaba - Araraquara/SP,R$ 1.850.000,"Araraquara, Parque Igaçaba",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-rua-maria-terezinha-castelo-branco-cruz-parque-igacaba-araraquara-sp-1473368292
Casa de condomínio em Avenida Luiz Dosualdo - Jardim Imperador - Araraquara/SP,R$ 1.370.000,"Araraquara, Jardim Imperador",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-luiz-dosualdo-jardim-imperador-araraquara-sp-1473368068
Casa de condomínio em Avenida Oswaldo Gonçalves de Jesus - Condomínio Buona Vita - Araraqu,R$ 1.689.360,"Araraquara, Condomínio Buona Vita",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-oswaldo-goncalves-de-jesus-condominio-buona-vita-araraqu-1473367978
Apartamento em Avenida Doutor Leite de Moraes - Vila Xavier (Vila Xavier) - Araraquara/SP,R$ 309.130,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-em-avenida-doutor-leite-de-moraes-vila-xavier-vila-xavier-araraquara-sp-1473367351
Casa de condomínio em Avenida Deputado Federal Mário Eugênio - Parque Residencial Damha -,R$ 1.089.560,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-deputado-federal-mario-eugenio-parque-residencial-damha-1473366096
Casa de condomínio em Avenida Deputado Federal Mário Eugênio - Parque Residencial Damha -,R$ 1.349.680,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-condominio-em-avenida-deputado-federal-mario-eugenio-parque-residencial-damha-1473366089
Casa em Avenida Álvaro Ferrari - Jardim Residencial Lupo II - Araraquara/SP,R$ 489.760,"Araraquara, Jardim Residencial Lupo II",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-avenida-alvaro-ferrari-jardim-residencial-lupo-ii-araraquara-sp-1473365531
Casa em Avenida Antonio Alves Araujo - Parque Igaçaba - Araraquara/SP,R$ 379.520,"Araraquara, Parque Igaçaba",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-em-avenida-antonio-alves-araujo-parque-igacaba-araraquara-sp-1473365498
Apartamento à venda na Vila Xavier 2 dormitórios - Araraquara,R$ 200.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-na-vila-xavier-2-dormitorios-araraquara-1473337874
Casa com 3 dormitórios e edicula à venda por R$ 315.000 - Centro - Araraquara/SP,R$ 315.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-3-dormitorios-e-edicula-a-venda-por-r-315-000-centro-araraquara-sp-1473327767
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 180.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1473310421
Venda de Casas / Padrão na cidade de Araraquara,R$ 340.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1473310376
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 390.000,"Araraquara, Estrela e Kanashiro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1473310030
Apartamento à venda no bairro Vila Melhado - Araraquara/SP,R$ 185.000,"Araraquara, Vila Melhado",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-bairro-vila-melhado-araraquara-sp-1473307473
"Apartamento térreo á venda, Araraquara/SP",R$ 192.000,"Araraquara, Jardim Primor",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-terreo-a-venda-araraquara-sp-1473286503
"Casa para venda e locação, Parque Residencial Damha, Araraquara, SP",R$ 1.550.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-para-venda-e-locacao-parque-residencial-damha-araraquara-sp-1473285065
Casa Padrão em Araraquara,R$ 350.000,"Araraquara, Parque Residencial Vale do Sol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-padrao-em-araraquara-1473276176
"Casa com boa localização, próximo a escolas e creches.",R$ 160.000,"Araraquara, Parque São Paulo (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-boa-localizacao-proximo-a-escolas-e-creches-1473276184
"Apartamento térreo com 02 dormitórios, repleto de móveis planejados no Riacho Doce.",R$ 205.000,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-terreo-com-02-dormitorios-repleto-de-moveis-planejados-no-riacho-doce-1473276137
"Casa com ótima localização, a 5 minutos do centro da cidade.",R$ 310.000,"Araraquara, Parque Alvorada",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-com-otima-localizacao-a-5-minutos-do-centro-da-cidade-1473276147
Apartamento Padrão em Araraquara,R$ 220.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-padrao-em-araraquara-1473276018
"Casa no Vila Harmonia com 3 dormitórios, 528 m² - venda por R$ 1.825.000 ou aluguel por R$",R$ 1.825.000,"Araraquara, Vila Sedenho",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-no-vila-harmonia-com-3-dormitorios-528-m-venda-por-r-1-825-000-ou-aluguel-por-r-1473254413
Sobrado com 4 quartos à venda em Centro - SP,R$ 860.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/sobrado-com-4-quartos-a-venda-em-centro-sp-1473168949
Casa no Harmonia,R$ 1.850.000,"Araraquara, Jardim das Roseiras",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-no-harmonia-1473137447
Lindo sobrado com piscina para venda no condomínio Village Damha III em Araraquara,R$ 1.900.000,"Araraquara, Parque Residencial Damha",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/lindo-sobrado-com-piscina-para-venda-no-condominio-village-damha-iii-em-araraquara-1473097487
Casa de Alto Padrão à Venda no Condomínio Residencial Village Damha III em Araraquara,R$ 1.370.000,"Araraquara, Residencial Village Damha III",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/casa-de-alto-padrao-a-venda-no-condominio-residencial-village-damha-iii-em-araraquara-1473091328
Apartamento Térreo Parque Álamo Araraquara,R$ 180.000,"Araraquara, Jardim das Flores",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-terreo-parque-alamo-araraquara-1473087227
Venda de Casas / Padrão na cidade de Araraquara,R$ 450.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1473073862
Venda de Casas / Sobrado na cidade de Araraquara,R$ 185.000,"Araraquara, Vila Xavier (Vila Xavier)",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-sobrado-na-cidade-de-araraquara-1473073738
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 480.000,"Araraquara, Jardim das Flores",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1473034765
Residencial Piemonte - Araraquara - SP,R$ 380.000,"Araraquara, Jardim Residencial Maggiore",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/residencial-piemonte-araraquara-sp-1473024360
Apartamento à venda no Centro - Araraquara,R$ 660.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-a-venda-no-centro-araraquara-1473020364
Venda de Casas / Padrão na cidade de Araraquara,R$ 695.000,"Araraquara, Parque Residencial Vale do Sol",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1473006327
Venda de Casas / Padrão na cidade de Araraquara,R$ 153.697,"Araraquara, Jardim Gardênias",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1473000113
Venda de Apartamentos / Padrão na cidade de Araraquara,R$ 137.386,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-apartamentos-padrao-na-cidade-de-araraquara-1473000058
Venda de Casas / Padrão na cidade de Araraquara,R$ 106.915,"Araraquara, Jardim Santa Angelina",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472977858
Venda de Casas / Padrão na cidade de Araraquara,R$ 620.000,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-padrao-na-cidade-de-araraquara-1472977862
Venda de Casas / Sobrado na cidade de Araraquara,R$ 178.311,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/venda-de-casas-sobrado-na-cidade-de-araraquara-1472977868
"Apartamento com 2 dormitórios à venda, 39 m² por R$ 131.264 - Jardim Quitandinha - Araraqu",R$ 169.944,"Araraquara, Centro",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-39-m-por-r-131-264-jardim-quitandinha-araraqu-1472968828
"Apartamento com 2 dormitórios à venda, 50 m² por R$ 153.697 - Cidade Jardim - Araraquara/S",R$ 118.225,"Araraquara, Cidade Jardim",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-50-m-por-r-153-697-cidade-jardim-araraquara-s-1472968590
"Apartamento com 2 dormitórios à venda, 54 m² por R$ 120.208 - Jardim Residencial Paraíso -",R$ 138.229,"Araraquara, Jardim Residencial Paraíso",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-54-m-por-r-120-208-jardim-residencial-paraiso-1472968572
"Apartamento com 2 dormitórios à venda, 39 m² por R$ 137.386 - Parque Residencial Iguatemi",R$ 153.758,"Araraquara, Parque Residencial Iguatemi",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-39-m-por-r-137-386-parque-residencial-iguatemi-1472968578
"Apartamento com 2 dormitórios à venda, 39 m² por R$ 125.401 - Jardim Botânico - Araraquara",R$ 182.358,"Araraquara, Jardim Botânico",https://sp.olx.com.br/regiao-de-ribeirao-preto/imoveis/apartamento-com-2-dormitorios-a-venda-39-m-por-r-125-401-jardim-botanico-araraquara-1472968419
